x, y, theta, stamp, 
-1.9999418244648033, -0.5000009942053499, 9.005070302501759e-07, 12959000000, 
-1.9999418055118658, -0.5000009942464205, 9.016051998778953e-07, 12993000000, 
-1.9999418131898814, -0.5000009941452455, 9.023721197233273e-07, 13027000000, 
-1.999941824232294, -0.5000009942607833, 9.030497308817924e-07, 13061000000, 
-1.996477033497147, -0.5000010045555734, 2.567012057419536e-06, 13129000000, 
-1.9883904283586715, -0.5000010226926622, 2.2473291398378575e-06, 13197000000, 
-1.9682885113034712, -0.49998500236180027, 0.005253675444128949, 13299000000, 
-1.9459134293888147, -0.4995264051697569, 0.031904348475587735, 13401000000, 
-1.9235500234399496, -0.49852776872496213, 0.057268970834658386, 13503000000, 
-1.9012130767348463, -0.49697942581656096, 0.08189505714716575, 13605000000, 
-1.8789181753430912, -0.4948762871186099, 0.10651831902247941, 13707000000, 
-1.8566741551390484, -0.4922347765717822, 0.12946678476018822, 13809000000, 
-1.8344701014922775, -0.4891629128137808, 0.146146250918262, 13911000000, 
-1.8122999138854747, -0.4857748923026881, 0.15814906535354595, 14013000000, 
-1.790163625998672, -0.4821321815104515, 0.16835111606978817, 14115000000, 
-1.7680564573504869, -0.4782929294741019, 0.17538022000483355, 14217000000, 
-1.7459840894944092, -0.474309969441106, 0.1817327247679282, 14319000000, 
-1.7239465966094187, -0.4701932532255221, 0.18807507924036962, 14421000000, 
-1.7019372484756117, -0.46593513157545496, 0.19434105219979525, 14523000000, 
-1.6872775314778226, -0.4630191506672448, 0.1985137573322816, 14591000000, 
-1.6653084415921173, -0.4585293737378026, 0.20477918058314576, 14693000000, 
-1.6433642155808472, -0.45390200256988994, 0.2108943014574902, 14795000000, 
-1.621443188351659, -0.44914599665876836, 0.21645936828674073, 14897000000, 
-1.5995430952365979, -0.44427337346940704, 0.22146924037491197, 14999000000, 
-1.5776623638287384, -0.43929363369176777, 0.22606971008981777, 15101000000, 
-1.5557992234432914, -0.43422082268117623, 0.22980475245186616, 15203000000, 
-1.5339605983709195, -0.42907154649340284, 0.23315571320461553, 15305000000, 
-1.5121472727487755, -0.42385562627237094, 0.23615972138096122, 15407000000, 
-1.4976149589486152, -0.42034406453428996, 0.23801857690539371, 15475000000, 
-1.4758242256353198, -0.41502837024845785, 0.24050106153398432, 15577000000, 
-1.4540416638956681, -0.4096589069209539, 0.24282771199301845, 15679000000, 
-1.4322666688028118, -0.40423913752613794, 0.2450104859213401, 15781000000, 
-1.4104989575426092, -0.39877300543143873, 0.2470207308586523, 15883000000, 
-1.3887439715686622, -0.3932646366921406, 0.2489223824129456, 15985000000, 
-1.3670056076019275, -0.3877184044450059, 0.2506665671723743, 16087000000, 
-1.345280015527378, -0.3821367842018064, 0.2522603750298337, 16189000000, 
-1.3235600998866914, -0.37652153124596915, 0.253691729447618, 16291000000, 
-1.3018428947264908, -0.37087591772306194, 0.2549131783035736, 16393000000, 
-1.2801288770292725, -0.3652039174294647, 0.2560276289241662, 16495000000, 
-1.2584222595206085, -0.3595094434733107, 0.25703223681093884, 16597000000, 
-1.2367252165380866, -0.3537955276320437, 0.2579381034042323, 16699000000, 
-1.2222647246951712, -0.3499761653066218, 0.2585065483398547, 16767000000, 
-1.2005768916138548, -0.3442319997583468, 0.2592964511010917, 16869000000, 
-1.1788896896616778, -0.3384704207224674, 0.2600274370787875, 16971000000, 
-1.1572043740642324, -0.3326931449268187, 0.26069692570956937, 17073000000, 
-1.1355239325538036, -0.3269022790939955, 0.26131644042642854, 17175000000, 
-1.1138496003041296, -0.32109901153844683, 0.2619012390591682, 17277000000, 
-1.0921795896826885, -0.31528400206869944, 0.2624309049305875, 17379000000, 
-1.0705110447634225, -0.3094576532299321, 0.2629126039755183, 17481000000, 
-1.0488430534977327, -0.3036207814914292, 0.2633511877487159, 17583000000, 
-1.0271769180769046, -0.2977747156691575, 0.2637493809302783, 17685000000, 
-1.0055141205803164, -0.29192091050780256, 0.2640893110456255, 17787000000, 
-0.9838546858079013, -0.2860603583552315, 0.26440421493131266, 17889000000, 
-0.9621971271611303, -0.28019334833086035, 0.26469205680194813, 17991000000, 
-0.9477590280364495, -0.2762785302393124, 0.2648726163917019, 18059000000, 
-0.926102071496769, -0.27040141350290575, 0.26511884606198244, 18161000000, 
-0.9044461049846264, -0.2645190086245232, 0.26534945898464124, 18263000000, 
-0.8827921596603229, -0.25863198711689955, 0.26556375444642444, 18365000000, 
-0.861140361844701, -0.2527407822639662, 0.2657610950712776, 18467000000, 
-0.8394898330270659, -0.24684544592038385, 0.2659476215727611, 18569000000, 
-0.817839614063753, -0.24094604608014092, 0.26611875075779634, 18671000000, 
-0.7961896131983693, -0.23504290130408975, 0.2662758605429052, 18773000000, 
-0.7745405250350057, -0.22913650600610783, 0.26641914802904065, 18875000000, 
-0.7601085751397899, -0.22519734681934148, 0.26650395945600364, 18943000000, 
-0.7384617216097571, -0.21928651705274346, 0.266624312468396, 19045000000, 
-0.7168155837589764, -0.21337323575253864, 0.266732815731142, 19147000000, 
-0.695169593233245, -0.20745757542343837, 0.26683197358385846, 19249000000, 
-0.673523752056418, -0.20153973705879477, 0.2669238821286354, 19351000000, 
-0.6518785001017692, -0.19561994343154437, 0.2670123942249881, 19453000000, 
-0.6302341309596649, -0.18969842728163924, 0.267094101467248, 19555000000, 
-0.6158049568119696, -0.18574983492555946, 0.2671442678092826, 19623000000, 
-0.5941615352636922, -0.17982559688355237, 0.26721581153274854, 19725000000, 
-0.572518180458017, -0.17389978996633929, 0.26728186532746145, 19827000000, 
-0.5508749302413974, -0.1679725598552153, 0.26734182552777086, 19929000000, 
-0.5292321272462528, -0.1620441145465264, 0.26739706330990354, 20031000000, 
-0.5075899226728333, -0.15611456500311738, 0.26744994916974774, 20133000000, 
-0.48594813140235854, -0.1501839474919381, 0.2674987295475462, 20235000000, 
-0.46430648866482227, -0.14425227846459102, 0.26754391543008393, 20337000000, 
-0.44266488453381625, -0.1383196087954974, 0.26758497599557546, 20439000000, 
-0.4210234697924308, -0.13238605642525875, 0.2676237123029994, 20541000000, 
-0.40659604898364715, -0.1284299217460358, 0.26764854869886934, 20609000000, 
-0.38495520521620175, -0.12249511201173477, 0.2676828411566321, 20711000000, 
-0.3633145951722423, -0.1165595892065082, 0.26771515420761155, 20813000000, 
-0.34167410056313313, -0.1106233666216491, 0.2677458134961932, 20915000000, 
-0.3200337177365442, -0.10468647801825111, 0.2677749024991022, 21017000000, 
-0.2983934535594933, -0.09874895967613212, 0.26780280605000073, 21119000000, 
-0.27675336922242694, -0.09281085724956074, 0.26782925491043474, 21221000000, 
-0.25511354505371, -0.08687222609370503, 0.26785453808431636, 21323000000, 
-0.23347384851488392, -0.08093305615463846, 0.2678786077361219, 21425000000, 
-0.2118342237908395, -0.0749933595553803, 0.2679015722521199, 21527000000, 
-0.19019473908782855, -0.06905317961953038, 0.2679230901150257, 21629000000, 
-0.17669475695926634, -0.06529908002388525, 0.27219225136638975, 21731000000, 
-0.17619666800789155, -0.06544731591346357, 0.3090681837941173, 21799000000, 
-0.1781695306949948, -0.06325206524988244, 0.45877120475909, 21901000000, 
-0.192243275584594, -0.05491739873485293, 0.6313952888167307, 22003000000, 
-0.208958517703672, -0.04820385011516059, 0.8081205688882898, 22105000000, 
-0.21649655838380155, -0.04652550691312969, 0.9556014092607809, 22207000000, 
-0.22319801221307087, -0.04681469815592604, 1.0407028289354108, 22309000000, 
-0.23347493344826345, -0.048975060440471875, 1.1251379636696512, 22411000000, 
-0.24367363562295685, -0.051669229286934217, 1.2127786104438976, 22513000000, 
-0.253753523258608, -0.05485176494165966, 1.3034097529965558, 22615000000, 
-0.26320592692620404, -0.057847304795492195, 1.396225187406758, 22717000000, 
-0.27058109003355124, -0.05041689103056595, 1.4864653296597403, 22819000000, 
-0.27822356824775984, -0.043541040060776186, 1.5727531674579573, 22921000000, 
-0.2828778012477628, -0.04012720500328295, 1.6552467912129396, 23023000000, 
-0.2827919680680596, -0.04000233061252317, 1.7080721726632138, 23091000000, 
-0.2804861008703473, -0.041334021912312634, 1.7857878349405578, 23193000000, 
-0.2792632406626898, -0.04270699782976002, 1.8616587173097972, 23295000000, 
-0.27959344481713627, -0.04370256883005797, 1.936643602252732, 23397000000, 
-0.2804686876734948, -0.04132569287463489, 2.0125500615488057, 23499000000, 
-0.2813937393075557, -0.039218550198839054, 2.087953339363609, 23601000000, 
-0.2822402740574853, -0.037460043955274636, 2.162641064009166, 23703000000, 
-0.2829034048588361, -0.03613055247894377, 2.2360605077379523, 23805000000, 
-0.283252161405989, -0.03529733861039265, 2.3077084616352352, 23907000000, 
-0.28272277840900706, -0.03525474366414079, 2.3770556353433245, 24009000000, 
-0.27827218986628866, -0.03629471937842672, 2.4439053979102017, 24111000000, 
-0.2736450001773638, -0.03713401787973581, 2.5084311380252915, 24213000000, 
-0.26901741146445746, -0.03777115245256922, 2.5699567248618154, 24315000000, 
-0.2722508839517242, -0.033403911554548846, 2.630860045540978, 24417000000, 
-0.27637118692226675, -0.028875903182375394, 2.6966748340508255, 24519000000, 
-0.27925750650126313, -0.025941251128142644, 2.7438883958802247, 24587000000, 
-0.2837656098588595, -0.02166867173041307, 2.8206466822100253, 24689000000, 
-0.28521636287664487, -0.018493585992880174, 2.9044057828370042, 24791000000, 
-0.2806765478391189, -0.016870618036489395, 2.986990024382322, 24893000000, 
-0.27628622011221915, -0.015099349146886407, 3.066007029957853, 24995000000, 
-0.27202616497598686, -0.013220711848345763, 3.1406862738736514, 25097000000, 
-0.26787537236164105, -0.011259866673180722, -3.0728250122331313, 25199000000, 
-0.2638161470507959, -0.009231752719851489, -3.0088683683907065, 25301000000, 
-0.25982874072852624, -0.00713627325708425, -2.9512317757077016, 25403000000, 
-0.25590285732330215, -0.004966200601416966, -2.900655284254622, 25505000000, 
-0.25837743255675144, -0.004467597018522068, -2.8539842168608667, 25607000000, 
-0.2637397132951657, -0.004833903043708748, -2.7996097242436564, 25709000000, 
-0.2691312300053164, -0.005348480739588251, -2.736131130840369, 25811000000, 
-0.2745557751883491, -0.0060034622796918125, -2.6628825966069263, 25913000000, 
-0.28001214977220257, -0.006805078993862301, -2.5792306582251303, 26015000000, 
-0.282951340464592, -0.0068969101430533695, -2.517702377557321, 26083000000, 
-0.2807664614392529, -0.0024408561578961596, -2.4284717342907953, 26185000000, 
-0.27872949622562293, 0.001998860741340479, -2.3475787407119295, 26287000000, 
-0.27681058170271966, 0.006414975921808877, -2.2754605392346683, 26389000000, 
-0.27499062059004714, 0.010811288938411852, -2.2123608787087568, 26491000000, 
-0.2732598769376182, 0.015194835205700164, -2.1585663199890845, 26593000000, 
-0.27162052557427474, 0.019586106221539477, -2.1142392291071475, 26695000000, 
-0.2740267196423276, 0.01732792224389172, -2.072948562361386, 26797000000, 
-0.27712978742834615, 0.01364013715937685, -2.021961964001318, 26899000000, 
-0.2802011075662084, 0.009866286546710262, -1.9609213958983716, 27001000000, 
-0.2832448407431494, 0.0059996090925534, -1.8898649451634277, 27103000000, 
-0.286257093388627, 0.002022850416654058, -1.8087885701024042, 27205000000, 
-0.28913425079475347, -0.0016360234377012753, -1.7179653380341813, 27307000000, 
-0.29067964588817585, 0.003301488224029962, -1.6299516342277998, 27409000000, 
-0.2923178407870199, 0.008144724546974154, -1.5523581925504082, 27511000000, 
-0.2934521317243488, 0.011324261185309494, -1.5063209076261332, 27579000000, 
-0.2952113691202142, 0.01602546300071135, -1.445593593574036, 27681000000, 
-0.29704747739145027, 0.02065356284681025, -1.394481185778629, 27783000000, 
-0.2985660564770998, 0.02339956107274402, -1.3522619928091144, 27885000000, 
-0.29858539401115036, 0.019030822947420867, -1.3067469135800627, 27987000000, 
-0.29854860720002646, 0.014631946668767023, -1.2524969718027363, 28089000000, 
-0.2984593754930273, 0.01018752899240628, -1.1900580854389242, 28191000000, 
-0.2983076831964353, 0.00568493520001725, -1.1200100445248178, 28293000000, 
-0.2980712105203058, 0.001111592083192826, -1.042914066661739, 28395000000, 
-0.2977161657846446, -0.0035362543934227674, -0.9594434130120149, 28497000000, 
-0.302130709321543, -0.0014943549787400686, -0.8778248807095472, 28599000000, 
-0.30699599400893957, 0.0010479334711647184, -0.8057320960979588, 28701000000, 
-0.31189112558175924, 0.003445517531403129, -0.7422628605281988, 28803000000, 
-0.31681316500823303, 0.005683395163814838, -0.6865437132147426, 28905000000, 
-0.32010753383156565, 0.006468829047584023, -0.6374326622680158, 29007000000, 
-0.318635983038995, 0.00420922833019874, -0.603958459591096, 29075000000, 
-0.3163721449438128, 0.0008325113514320779, -0.5491874608378084, 29177000000, 
-0.3140284261670523, -0.0025370245066579033, -0.4896993015587387, 29279000000, 
-0.31158246152830343, -0.005901828215205329, -0.4262914245445219, 29381000000, 
-0.30900173316360546, -0.009257423745334819, -0.3596822348186535, 29483000000, 
-0.30624767161710603, -0.012588322946614768, -0.29057079881714415, 29585000000, 
-0.30327526864152216, -0.015863157994579876, -0.2196882914539474, 29687000000, 
-0.30143820452422543, -0.018782777208063654, -0.14799539087057556, 29789000000, 
-0.3068739302152882, -0.020600071245900402, -0.08014294075141248, 29891000000, 
-0.2908210939659078, -0.021972076820154483, -0.014799567761188863, 29993000000, 
-0.2709398693968116, -0.021878145114370383, 0.02292456918494595, 30095000000, 
-0.24917187280099326, -0.021263076212628258, 0.028217815690300043, 30197000000, 
-0.22728131784305952, -0.02052944048850516, 0.029762152908394186, 30299000000, 
-0.2052392687684356, -0.019813182646275098, 0.02920650158815748, 30401000000, 
-0.18747695461487143, -0.019330662379091545, 0.025395132910317936, 30503000000, 
-0.1875510043789044, -0.019171406978769935, 0.00976831784858122, 30571000000, 
-0.187603907696869, -0.018918618943843883, -0.013531569162967112, 30673000000, 
-0.18766463607473047, -0.01888451921882646, -0.03644636681224341, 30775000000, 
-0.18763465088362805, -0.01890699372019778, -0.05048330622928213, 30877000000, 
-0.18748615523260156, -0.018670890690386, -0.05653957178652983, 30979000000, 
-0.18734859222784112, -0.018238897812391328, -0.05727126438182075, 31081000000, 
-0.1876366031826447, -0.01811866692448906, -0.058954200798776425, 31183000000, 
-0.1880762629471034, -0.018500987342109174, -0.06328013720282848, 31285000000, 
-0.18786403282692427, -0.019126407057053083, -0.07010849767175423, 31387000000, 
-0.18773871324648905, -0.01917653989943483, -0.07133708170947499, 31489000000, 
-0.18774979627301994, -0.01906985024195542, -0.06876747000051334, 31591000000, 
-0.1878132724915352, -0.01910168313049349, -0.06625588893854244, 31693000000, 
-0.18788747773014938, -0.019106576915991966, -0.06401510617387297, 31795000000, 
-0.1879143385020526, -0.01910879878988864, -0.06324830237733069, 31829000000, 
-0.18794082676276394, -0.019113565625798645, -0.06253227126918767, 31863000000, 
-0.18797760967833774, -0.019113075785370474, -0.06170536237305335, 31897000000, 
-0.18804325902310937, -0.019064596779242864, -0.06063623629844759, 31931000000, 
-0.18813632638833896, -0.018987014019208683, -0.059273656872307415, 31965000000, 
-0.18819192084485747, -0.018863847676278297, -0.05762896686332978, 31999000000, 
-0.1881944534709557, -0.018679755763080595, -0.05392260048203087, 32067000000, 
-0.1885463004796653, -0.018710388454536642, -0.048614846102662, 32169000000, 
-0.18884706544625102, -0.018688181170374314, -0.04301473614767375, 32271000000, 
-0.1890172076265475, -0.018692230922563103, -0.039852306350180396, 32339000000, 
-0.18880038668104243, -0.018837176542235268, -0.03792028178268653, 32441000000, 
-0.1889961560207594, -0.018966782544797105, -0.04424618656247002, 32543000000, 
-0.19183780846997614, -0.018947112547254535, -0.057121387433745736, 32645000000, 
-0.19396462829275707, -0.01956281985615348, -0.07636523353327136, 32747000000, 
-0.19234799081366405, -0.01933802912642987, -0.13415184292470186, 32849000000, 
-0.19889740842284556, -0.025621394272502634, -0.22784724177590915, 32951000000, 
-0.21023238455329715, -0.031866024199367356, -0.3260759579748448, 33053000000, 
-0.2198916837661458, -0.03917875896170013, -0.43297042747953235, 33155000000, 
-0.22299606894115526, -0.04926614828240986, -0.5466636159676608, 33257000000, 
-0.22751813347347416, -0.05878818470240541, -0.666902454186087, 33359000000, 
-0.23310161238027452, -0.0676439084348204, -0.7933856356052456, 33461000000, 
-0.2394517842266661, -0.07578998101044752, -0.925375283425339, 33563000000, 
-0.24399219826887336, -0.08082211912077564, -1.015829779824123, 33631000000, 
-0.2511222017835327, -0.08778203144501143, -1.1539849347946844, 33733000000, 
-0.25850678838053315, -0.09406609281619338, -1.2934429884364296, 33835000000, 
-0.266037109834554, -0.09972375975445572, -1.4322615197449833, 33937000000, 
-0.2736351049549436, -0.10480541187620628, -1.5685274242578697, 34039000000, 
-0.28125274163884045, -0.10936107811715118, -1.7006307085305563, 34141000000, 
-0.28886426921721176, -0.11344597531101071, -1.8274211713939417, 34243000000, 
-0.29645626232142913, -0.11710695346668024, -1.9481156975716345, 34345000000, 
-0.30403240261274406, -0.12038419862436076, -2.062357423392019, 34447000000, 
-0.3116070449892582, -0.12331853567923311, -2.1701358070872683, 34549000000, 
-0.31919661571837754, -0.12593688311790455, -2.271590967022414, 34651000000, 
-0.32427899278235817, -0.1275181472950973, -2.335886954807697, 34719000000, 
-0.3319580387031373, -0.1296577476763643, -2.4276165153654614, 34821000000, 
-0.3397266444492484, -0.13152111723314164, -2.5140330519984584, 34923000000, 
-0.3476212433082419, -0.13310772530379897, -2.595629077870068, 35025000000, 
-0.3556647970625809, -0.13440354680808028, -2.672802183472947, 35127000000, 
-0.36388588715349024, -0.13538033105964697, -2.7460306692271446, 35229000000, 
-0.37229803752246327, -0.13599843905154815, -2.8157311347329705, 35331000000, 
-0.38090416939719474, -0.13619707428114977, -2.882351354708377, 35433000000, 
-0.3896928539096621, -0.135899276243052, -2.946380245488653, 35535000000, 
-0.3986182915923407, -0.1350075645422296, -3.0082705771329303, 35637000000, 
-0.4076141801463284, -0.13339695763840992, -3.068642802550837, 35739000000, 
-0.41655524143812633, -0.13093040546021095, -3.1280314594821963, 35841000000, 
-0.42527517353859834, -0.12743651079987608, 3.0959640935193993, 35943000000, 
-0.4308495919643197, -0.12445009209373877, 3.0562403673911898, 36011000000, 
-0.43862596707971274, -0.11885225704322754, 2.995646855960118, 36113000000, 
-0.4429690359048569, -0.11234319912197197, 2.93301273363812, 36215000000, 
-0.43748347394316023, -0.10726012952746809, 2.8653263417742103, 36317000000, 
-0.4403377424371386, -0.1012780669637927, 2.790116118319886, 36419000000, 
-0.4765301504317482, -0.08841201486913643, 2.704001904739798, 36521000000, 
-0.5118584949069207, -0.07336013148919135, 2.6136150972096943, 36623000000, 
-0.5459886540464686, -0.056250552924157086, 2.5199643708602197, 36725000000, 
-0.578557793995691, -0.037116332219484266, 2.424067360382247, 36827000000, 
-0.6093409085869532, -0.01592966350597913, 2.326864039677312, 36929000000, 
-0.6380577641993395, 0.00733481319905741, 2.2292597974808777, 37031000000, 
-0.6642637884955417, 0.03260959021238206, 2.131992986613882, 37133000000, 
-0.6800740849068788, 0.050511105600038936, 2.067627278998158, 37201000000, 
-0.7008552650090005, 0.07885695828123086, 1.9722040629620392, 37303000000, 
-0.717448008546712, 0.10880602561511482, 1.878457505240563, 37405000000, 
-0.7289087106208518, 0.13996426862853883, 1.786656983461903, 37507000000, 
-0.7340704166379526, 0.17163049012338288, 1.69703019632787, 37609000000, 
-0.7316601591746988, 0.2024983933027251, 1.6096418509643373, 37711000000, 
-0.7210766138030751, 0.2305326974543242, 1.5238264528933865, 37813000000, 
-0.7068521658905328, 0.2489220099870807, 1.4351962222324717, 37915000000, 
-0.7037191459719462, 0.24328427993706614, 1.3454199864707062, 38017000000, 
-0.702024927272343, 0.2397353882969883, 1.286311789155175, 38085000000, 
-0.6999940202376287, 0.23480523247570548, 1.198707466943516, 38187000000, 
-0.6984782277912234, 0.23041899937688043, 1.1123646423577453, 38289000000, 
-0.6973687967962923, 0.2266444564335428, 1.0273406150622146, 38391000000, 
-0.6972510466046599, 0.22264273843515395, 0.9438233447006635, 38493000000, 
-0.7046215392316816, 0.20897133014900526, 0.8593446620082867, 38595000000, 
-0.7120289151444227, 0.19574150592845807, 0.7697098391787276, 38697000000, 
-0.719351410706659, 0.18277208138606918, 0.6747113496528675, 38799000000, 
-0.7265737238067757, 0.16989029786844778, 0.5743653630433694, 38901000000, 
-0.7337668813011827, 0.15695857433596347, 0.4689605596964911, 39003000000, 
-0.7410748062512906, 0.14389389457078802, 0.3591146657368533, 39105000000, 
-0.7487075104052823, 0.1306884183525554, 0.2458182837809863, 39207000000, 
-0.7465332608867813, 0.12375019198839926, 0.1702228589858787, 39275000000, 
-0.7415113258338996, 0.11372578501633313, 0.060130163471293005, 39377000000, 
-0.7369455829481999, 0.10359497367550327, -0.046117158378070726, 39479000000, 
-0.7268907218788073, 0.07932755730956885, -0.15145319988744685, 39581000000, 
-0.7144323583581804, 0.05532413130593943, -0.25796769130471586, 39683000000, 
-0.6983045218489611, 0.03390051933486194, -0.36352771108863535, 39785000000, 
-0.6764281272227126, 0.01891802209578698, -0.468848749572895, 39887000000, 
-0.6496501705052601, 0.015866284442987696, -0.5749755037968441, 39989000000, 
-0.6260581307153016, 0.02291613078900591, -0.6829897554591435, 40091000000, 
-0.6059981237871455, 0.034340563792278844, -0.7935749129865236, 40193000000, 
-0.5885870813089253, 0.0469426379942918, -0.9071189298058846, 40295000000, 
-0.572582131855298, 0.05981300598765128, -1.0237111673536736, 40397000000, 
-0.557772468587623, 0.07225864980531427, -1.1409407831421483, 40499000000, 
-0.5488619821463778, 0.08003851298275967, -1.2177697039215225, 40567000000, 
-0.5450974642243644, 0.09148454851568813, -1.3296137972165933, 40669000000, 
-0.5445028271956648, 0.10289942266199435, -1.4388812773471742, 40771000000, 
-0.5438546179001713, 0.11424792883282192, -1.5450058672443463, 40873000000, 
-0.5431809376581468, 0.12564319584379804, -1.6475697953270998, 40975000000, 
-0.5424626717355625, 0.13719406015003052, -1.746253200407456, 41077000000, 
